srcNodeId,dstNodeId,cost,bandwidth,latency
28,17,10.0,5000.0,457.0
23,5,5.0,10000.0,658.78
24,10,2.5,20000.0,204.29
9,1,2.5,20000.0,781.61
4,1,1.0,50000.0,661.08
29,17,2.5,20000.0,296.94
10,5,5.0,10000.0,258.64
23,2,10.0,5000.0,84.38
24,2,5.0,10000.0,775.74
30,16,5.0,10000.0,448.6
27,26,10.0,5000.0,268.67
17,3,5.0,10000.0,220.83
10,2,1.0,50000.0,925.66
18,10,2.5,20000.0,18.66
19,12,5.0,10000.0,818.3
18,6,5.0,10000.0,600.77
14,1,10.0,5000.0,445.95
25,23,5.0,10000.0,184.3
12,4,2.5,20000.0,588.58
17,10,2.5,20000.0,35.17
27,24,10.0,5000.0,85.3
29,16,10.0,5000.0,409.51
12,7,10.0,5000.0,689.44
29,20,1.0,50000.0,740.09
14,8,10.0,5000.0,696.46
12,5,1.0,50000.0,367.5
17,8,5.0,10000.0,875.15
13,7,2.5,20000.0,540.17
15,2,2.5,20000.0,705.53
18,13,5.0,10000.0,861.88
30,7,1.0,50000.0,402.7
28,5,5.0,10000.0,455.08
3,2,2.5,20000.0,742.25
17,13,5.0,10000.0,813.86
21,14,10.0,5000.0,717.69
28,8,5.0,10000.0,662.47
17,7,1.0,50000.0,605.85
29,2,1.0,50000.0,746.3
27,21,10.0,5000.0,582.57
21,2,2.5,20000.0,580.45
29,12,1.0,50000.0,236.29
24,16,5.0,10000.0,399.65
22,17,5.0,10000.0,758.24
18,12,1.0,50000.0,135.82
21,1,5.0,10000.0,458.21
13,3,2.5,20000.0,772.79
14,4,2.5,20000.0,222.82
13,11,1.0,50000.0,614.25
22,3,2.5,20000.0,687.07
25,16,1.0,50000.0,475.51
22,4,1.0,50000.0,251.0
22,5,2.5,20000.0,960.85
12,6,1.0,50000.0,733.15
25,14,1.0,50000.0,715.28
30,22,5.0,10000.0,269.52
8,1,2.5,20000.0,836.84
11,7,1.0,50000.0,495.85
23,20,5.0,10000.0,103.87
5,3,10.0,5000.0,362.59
30,10,2.5,20000.0,789.24
30,9,10.0,5000.0,89.33
15,9,10.0,5000.0,526.3
20,16,5.0,10000.0,620.14
20,19,5.0,10000.0,119.54
24,13,2.5,20000.0,693.57
30,24,5.0,10000.0,810.29
18,5,10.0,5000.0,248.39
13,10,5.0,10000.0,845.21
25,20,1.0,50000.0,235.41
18,3,2.5,20000.0,195.69
28,15,2.5,20000.0,451.69
29,9,2.5,20000.0,483.76
21,18,10.0,5000.0,372.06
30,19,1.0,50000.0,383.38
17,1,10.0,5000.0,79.26
23,10,10.0,5000.0,916.09
30,28,10.0,5000.0,326.78
29,13,2.5,20000.0,533.74
13,2,5.0,10000.0,223.53
18,16,1.0,50000.0,584.4
30,1,5.0,10000.0,794.86
17,15,1.0,50000.0,312.58
