srcNodeId,dstNodeId,cost,bandwidth,latency
27,35,554.0,155.0,28.32
27,40,462.0,155.0,25.59
28,39,299.0,155.0,33.1
29,38,457.0,155.0,24.87
30,36,46.0,155.0,23.76
30,39,560.0,155.0,38.15
31,35,608.0,155.0,27.79
31,36,605.0,155.0,30.92
32,34,116.0,155.0,25.62
33,35,278.0,155.0,22.78
34,38,41.0,155.0,25.82
34,39,244.0,155.0,24.1
13,1,178.0,155.0,21.28
14,1,84.0,155.0,24.74
17,1,56.0,155.0,24.71
20,1,169.0,155.0,24.43
29,1,181.0,155.0,22.67
4,2,262.0,155.0,27.31
5,2,259.0,155.0,24.15
32,2,226.0,155.0,25.11
40,2,186.0,155.0,27.66
18,3,62.0,155.0,24.12
22,3,95.0,155.0,23.7
24,3,216.0,155.0,22.13
26,3,156.0,155.0,22.44
6,4,152.0,155.0,31.16
11,4,83.0,155.0,22.68
14,4,168.0,155.0,22.02
37,4,199.0,155.0,25.99
32,5,82.0,155.0,21.95
34,5,137.0,155.0,26.62
38,5,96.0,155.0,21.03
11,6,213.0,155.0,33.08
14,6,192.0,155.0,32.42
30,6,218.0,155.0,28.8
37,6,104.0,155.0,27.52
10,7,321.0,155.0,24.36
25,7,253.0,155.0,26.83
30,7,325.0,155.0,25.04
36,7,280.0,155.0,29.12
9,8,41.0,155.0,24.77
15,8,159.0,155.0,22.9
16,8,144.0,155.0,26.36
33,8,164.0,155.0,22.21
15,9,164.0,155.0,23.03
16,9,154.0,155.0,26.76
19,9,182.0,155.0,25.95
33,9,164.0,155.0,26.83
23,10,182.0,155.0,22.94
30,10,208.0,155.0,26.27
36,10,201.0,155.0,28.47
40,10,234.0,155.0,29.06
13,11,148.0,155.0,23.09
20,11,185.0,155.0,26.49
15,12,161.0,155.0,23.55
16,12,186.0,155.0,25.21
33,12,140.0,155.0,23.81
39,12,175.0,155.0,26.63
20,13,42.0,155.0,23.67
29,13,123.0,155.0,22.37
29,14,234.0,155.0,22.26
37,14,136.0,155.0,25.64
16,15,26.0,155.0,23.64
28,16,72.0,155.0,22.54
20,17,223.0,155.0,29.51
29,17,237.0,155.0,25.44
37,17,150.0,155.0,29.61
22,18,114.0,155.0,23.59
24,18,210.0,155.0,26.58
26,18,217.0,155.0,25.61
26,19,167.0,155.0,25.65
27,19,136.0,155.0,26.01
28,19,392.0,155.0,33.02
31,19,95.0,155.0,26.05
28,21,230.0,155.0,33.06
34,21,346.0,155.0,24.79
35,21,34.0,155.0,26.3
39,21,217.0,155.0,22.66
23,22,213.0,155.0,23.5
24,22,125.0,155.0,24.53
24,23,91.0,155.0,26.43
40,23,376.0,155.0,26.63
26,24,267.0,155.0,24.16
32,25,761.0,155.0,29.26
36,25,373.0,155.0,25.49
37,25,323.0,155.0,28.87
38,25,814.0,155.0,28.62
27,26,185.0,155.0,24.81
31,27,67.0,155.0,21.81
35,27,554.0,155.0,28.32
40,27,462.0,155.0,25.59
39,28,299.0,155.0,33.1
38,29,457.0,155.0,24.87
36,30,46.0,155.0,23.76
39,30,560.0,155.0,38.15
35,31,608.0,155.0,27.79
36,31,605.0,155.0,30.92
34,32,116.0,155.0,25.62
35,33,278.0,155.0,22.78
38,34,41.0,155.0,25.82
39,34,244.0,155.0,24.1
