srcNodeId,dstNodeId,cost,bandwidth,latency
50,36,88450.9,504000.0,1.82
54,37,162160.0,504000.0,1.51
46,37,176902.0,504000.0,1.17
25,38,250611.0,504000.0,1.91
20,38,147418.0,504000.0,2.73
31,39,162160.0,504000.0,3.15
2,39,235869.0,504000.0,6.11
7,40,176902.0,504000.0,3.77
50,40,88450.9,504000.0,3.2
23,41,294836.0,504000.0,2.16
45,42,368546.0,504000.0,8.21
1,43,191644.0,504000.0,2.01
13,43,250611.0,504000.0,5.56
56,44,221127.0,504000.0,3.16
35,45,530706.0,504000.0,8.23
42,47,766574.0,1.008e6,3.63
45,47,1.59212e6,3.024e6,5.82
61,48,117935.0,504000.0,1.61
4,49,147418.0,504000.0,1.83
26,49,162160.0,504000.0,2.23
3,52,73709.1,504000.0,2.18
30,52,221127.0,504000.0,8.36
28,53,235869.0,504000.0,5.75
22,53,117935.0,504000.0,1.78
36,53,132676.0,504000.0,1.99
2,54,103193.0,504000.0,2.24
52,55,339062.0,504000.0,3.29
56,55,250611.0,504000.0,1.46
51,55,280095.0,504000.0,7.66
30,58,265353.0,1.008e6,7.3
20,58,73709.1,504000.0,1.91
45,59,515964.0,504000.0,10.03
4,59,103193.0,504000.0,2.43
57,59,250611.0,504000.0,3.53
57,60,176902.0,504000.0,3.32
12,60,132676.0,504000.0,2.21
16,62,560189.0,504000.0,3.43
25,63,280095.0,504000.0,5.42
27,63,235869.0,504000.0,2.59
33,63,147418.0,504000.0,2.62
6,63,442254.0,1.008e6,2.07
46,65,1.17935e6,2.52e6,7.55
43,65,117935.0,504000.0,2.03
28,3,339062.0,504000.0,5.05
28,10,1.32676e6,3.024e6,6.96
47,10,913993.0,2.016e6,3.51
14,31,280095.0,504000.0,3.76
41,14,221127.0,504000.0,2.08
13,16,899251.0,504000.0,6.55
15,24,1.23831e6,2.52e6,4.76
28,39,191644.0,504000.0,3.89
46,39,663382.0,504000.0,2.16
13,40,1.23831e6,2.016e6,10.68
16,40,339062.0,504000.0,5.26
30,40,1.23831e6,2.52e6,10.1
28,46,855026.0,2.016e6,4.47
24,55,1.35625e6,2.52e6,10.49
28,55,1.94592e6,3.024e6,9.33
35,59,2.00489e6,2.52e6,4.06
60,59,855025.0,1.008e6,4.32
30,63,398029.0,504000.0,5.84
59,63,2.65353e6,5.04e6,5.81
13,65,737091.0,2.52e6,6.95
