srcNodeId,dstNodeId,cost,bandwidth,latency
7,19,5.0,10000.0,589.84
2,24,2.5,20000.0,383.04
5,20,10.0,5000.0,82.22
15,18,2.5,20000.0,815.68
1,3,2.5,20000.0,575.53
2,21,5.0,10000.0,925.09
8,12,10.0,5000.0,460.53
6,20,2.5,20000.0,349.56
11,29,10.0,5000.0,698.7
20,29,10.0,5000.0,662.57
3,16,1.0,50000.0,470.68
19,21,2.5,20000.0,720.2
2,8,1.0,50000.0,689.21
4,15,10.0,5000.0,328.81
4,12,5.0,10000.0,451.08
24,29,10.0,5000.0,594.66
3,24,5.0,10000.0,797.62
5,22,10.0,5000.0,895.38
2,28,1.0,50000.0,997.37
2,20,1.0,50000.0,865.7
1,23,1.0,50000.0,712.92
24,25,10.0,5000.0,623.15
5,9,1.0,50000.0,237.43
24,8,1.0,50000.0,895.1
25,22,10.0,5000.0,791.6
28,14,2.5,20000.0,995.96
17,16,1.0,50000.0,612.78
25,12,5.0,10000.0,722.67
20,14,5.0,10000.0,866.22
22,8,2.5,20000.0,809.74
13,8,2.5,20000.0,480.78
11,2,5.0,10000.0,625.05
19,12,5.0,10000.0,86.21
19,16,10.0,5000.0,903.85
21,18,10.0,5000.0,941.7
27,4,2.5,20000.0,736.44
24,4,2.5,20000.0,656.08
28,4,1.0,50000.0,340.11
14,5,10.0,5000.0,906.69
24,15,10.0,5000.0,461.21
5,1,5.0,10000.0,667.99
21,5,10.0,5000.0,147.2
12,3,5.0,10000.0,455.93
22,17,1.0,50000.0,60.91
15,12,1.0,50000.0,767.69
21,7,1.0,50000.0,541.77
13,1,5.0,10000.0,312.61
25,13,10.0,5000.0,584.28
18,4,10.0,5000.0,674.03
28,5,5.0,10000.0,107.69
25,1,10.0,5000.0,679.1
29,7,5.0,10000.0,513.67
21,20,1.0,50000.0,199.7
12,11,2.5,20000.0,699.54
15,9,5.0,10000.0,291.36
30,28,2.5,20000.0,84.84
7,2,1.0,50000.0,536.57
6,3,10.0,5000.0,545.5
25,23,2.5,20000.0,64.85
8,7,5.0,10000.0,285.38
28,26,1.0,50000.0,747.89
29,6,2.5,20000.0,821.98
26,16,5.0,10000.0,624.89
29,28,2.5,20000.0,782.65
9,4,1.0,50000.0,496.09
7,1,1.0,50000.0,862.4
17,10,10.0,5000.0,441.46
20,13,5.0,10000.0,522.28
25,3,5.0,10000.0,275.45
24,19,5.0,10000.0,591.82
12,6,5.0,10000.0,823.21
13,3,1.0,50000.0,326.92
26,18,2.5,20000.0,244.72
11,6,2.5,20000.0,130.0
26,11,5.0,10000.0,449.19
28,21,2.5,20000.0,76.99
26,17,10.0,5000.0,430.47
30,13,10.0,5000.0,506.13
25,8,1.0,50000.0,314.84
24,12,1.0,50000.0,644.17
26,13,5.0,10000.0,507.02
22,10,2.5,20000.0,400.02
20,3,5.0,10000.0,196.73
20,10,1.0,50000.0,655.03
27,1,2.5,20000.0,703.88
22,12,1.0,50000.0,496.73
11,10,2.5,20000.0,575.11
6,4,2.5,20000.0,630.45
26,7,1.0,50000.0,293.31
17,11,10.0,5000.0,544.52
15,7,2.5,20000.0,643.57
20,15,1.0,50000.0,323.49
25,20,10.0,5000.0,144.28
26,20,5.0,10000.0,633.87
28,13,1.0,50000.0,578.27
19,17,1.0,50000.0,477.24
15,1,5.0,10000.0,495.58
29,10,1.0,50000.0,121.3
17,13,5.0,10000.0,581.02
16,1,10.0,5000.0,773.4
29,1,1.0,50000.0,385.39
28,6,1.0,50000.0,290.46
7,6,1.0,50000.0,316.47
14,11,1.0,50000.0,615.53
12,1,1.0,50000.0,410.16
29,22,1.0,50000.0,435.63
26,2,5.0,10000.0,259.58
17,7,10.0,5000.0,600.68
19,7,5.0,10000.0,589.84
24,2,2.5,20000.0,383.04
20,5,10.0,5000.0,82.22
18,15,2.5,20000.0,815.68
3,1,2.5,20000.0,575.53
21,2,5.0,10000.0,925.09
12,8,10.0,5000.0,460.53
20,6,2.5,20000.0,349.56
29,11,10.0,5000.0,698.7
29,20,10.0,5000.0,662.57
16,3,1.0,50000.0,470.68
21,19,2.5,20000.0,720.2
8,2,1.0,50000.0,689.21
15,4,10.0,5000.0,328.81
12,4,5.0,10000.0,451.08
29,24,10.0,5000.0,594.66
24,3,5.0,10000.0,797.62
22,5,10.0,5000.0,895.38
28,2,1.0,50000.0,997.37
20,2,1.0,50000.0,865.7
23,1,1.0,50000.0,712.92
25,24,10.0,5000.0,623.15
9,5,1.0,50000.0,237.43
