srcNodeId,dstNodeId,cost,bandwidth,latency
50,38,3720.0,40.0,839.31
42,38,3720.0,40.0,839.97
15,13,3290.0,40.0,835.14
15,11,3290.0,40.0,835.73
15,49,3290.0,40.0,836.95
13,30,3290.0,40.0,835.13
30,1,3290.0,40.0,838.03
30,29,3290.0,40.0,838.0
11,36,3290.0,40.0,836.0
11,45,3720.0,40.0,837.94
11,26,3720.0,40.0,844.77
1,49,3720.0,40.0,837.27
1,47,3720.0,40.0,839.95
36,5,3290.0,40.0,838.33
36,40,3290.0,40.0,836.26
29,45,3290.0,40.0,837.32
29,17,3720.0,40.0,840.09
29,24,3720.0,40.0,838.83
29,47,3720.0,40.0,839.2
45,5,3720.0,40.0,840.08
45,20,3290.0,40.0,837.34
49,39,4150.0,40.0,847.25
49,37,4150.0,40.0,846.4
4,32,3720.0,40.0,841.83
4,12,4150.0,40.0,841.61
4,44,4150.0,40.0,845.44
4,33,3720.0,40.0,843.23
4,21,4150.0,40.0,841.84
32,12,3720.0,40.0,840.99
32,14,3720.0,40.0,841.0
32,33,3720.0,40.0,839.31
32,3,4150.0,40.0,842.17
12,14,4150.0,40.0,848.21
12,9,3290.0,40.0,837.88
14,9,3720.0,40.0,843.81
14,26,3720.0,40.0,842.0
14,50,3720.0,40.0,842.17
9,3,3720.0,40.0,842.25
44,33,4150.0,40.0,841.1
44,21,3720.0,40.0,844.51
44,22,3720.0,40.0,841.41
44,28,3720.0,40.0,841.86
33,6,3290.0,40.0,839.41
22,28,3720.0,40.0,837.61
22,23,3720.0,40.0,840.03
22,6,3720.0,40.0,841.05
7,39,3290.0,40.0,836.87
7,8,3290.0,40.0,836.13
7,23,3290.0,40.0,839.6
28,16,3290.0,40.0,837.73
39,37,3720.0,40.0,839.49
39,40,3720.0,40.0,838.01
16,8,3720.0,40.0,841.63
23,5,3720.0,40.0,840.33
23,6,3720.0,40.0,837.96
23,40,3720.0,40.0,842.7
5,6,3720.0,40.0,844.75
6,26,3720.0,40.0,841.13
26,20,3720.0,40.0,839.54
26,19,3720.0,40.0,837.62
17,10,3290.0,40.0,834.64
17,20,3290.0,40.0,835.82
17,19,3720.0,40.0,839.27
10,34,3290.0,40.0,835.71
10,24,3720.0,40.0,838.92
34,25,3290.0,40.0,836.01
24,43,3290.0,40.0,837.46
24,25,3290.0,40.0,837.66
20,19,3290.0,40.0,838.97
47,43,3290.0,40.0,836.8
19,50,3720.0,40.0,837.88
43,25,3720.0,40.0,841.06
46,25,3290.0,40.0,837.43
46,48,3290.0,40.0,838.6
46,31,3720.0,40.0,839.29
46,50,3720.0,40.0,840.8
25,18,3720.0,40.0,839.94
48,2,3290.0,40.0,838.38
31,18,3720.0,40.0,841.17
31,27,3720.0,40.0,839.65
35,2,3290.0,40.0,837.17
35,27,3720.0,40.0,840.64
35,41,3720.0,40.0,844.03
35,38,3720.0,40.0,841.64
35,42,3720.0,40.0,838.78
2,50,4150.0,40.0,842.79
41,42,3720.0,40.0,841.26
38,3,3290.0,40.0,837.0
38,50,3720.0,40.0,839.31
38,42,3720.0,40.0,839.97
